万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
300233.SZ,300233,20250506,93154000,162400,30800,500340,2938,0,,,2819100,45620940,164500,158000,158000,157000,162400,162500,162600,162700,162800,162900,163000,163100,163200,163300,6900,9700,10700,16200,23200,26300,21000,14400,3900,12900,162300,162200,162100,162000,161800,161700,161500,161200,161100,160900,13200,11800,1600,42800,2700,300,1000,100,10000,1000,173500,155500,1619300,618400,0,0,0,0,0,
300233.SZ,300233,20250506,93157000,162300,53800,873637,2986,0,,,2872900,46494577,164500,158000,158000,157000,162400,162500,162600,162700,162800,162900,163000,163100,163200,163300,4700,500,18500,17200,23200,25600,21000,14400,3900,22900,162300,162200,162100,162000,161800,161700,161500,161200,161100,160900,900,2500,1600,42800,700,300,1000,100,10000,1000,173500,155300,1632000,594800,0,0,0,0,0,
300233.SZ,300233,20250506,93200000,162300,33100,537573,3030,0,,,2906000,47032150,164500,158000,158000,157000,162600,162700,162800,162900,163000,163100,163200,163300,163400,163500,16300,16300,23200,25600,20200,15900,3900,22900,21300,900,162300,162200,162100,162000,161900,161800,161700,161500,161200,161100,4700,2500,1600,42800,600,700,300,1500,100,10000,173500,155300,1632700,599700,0,0,0,0,0,
300233.SZ,300233,20250506,93203000,163200,151400,2463977,3152,0,,,3057400,49496127,164500,158000,158000,157000,163300,163400,163500,163600,163700,163800,163900,164000,164100,164200,22900,21300,900,12200,2400,44700,13600,72200,8800,1300,163100,163000,162900,162800,162700,162600,162500,162400,162300,162200,100,1500,5500,1800,9800,1800,1700,300,2300,2500,174300,155600,1519700,618500,0,0,0,0,0,
300233.SZ,300233,20250506,93206000,163200,28100,458794,3187,0,,,3085500,49954921,164500,158000,158000,157000,163300,163400,163500,163600,163700,163800,163900,164000,164100,164200,3300,20400,900,17000,2400,44300,13600,72400,8800,1300,163200,163100,162900,162800,162700,162600,162500,162400,162300,162200,9600,30600,5500,1800,9800,500,1900,18500,2300,2500,174500,156200,1511500,672800,0,0,0,0,0,
300233.SZ,300233,20250506,93209000,163300,42000,685964,3266,0,,,3127500,50640885,164500,158000,158000,157000,163300,163400,163500,163600,163700,163800,163900,164000,164100,164200,37600,6300,900,17000,2400,43100,13600,71700,9100,1300,163200,163100,162600,162500,162400,162300,162200,162100,162000,161900,13600,30600,500,20400,18500,2700,2500,1600,43000,600,174600,156200,1557900,678500,0,0,0,0,0,
300233.SZ,300233,20250506,93212000,163300,132600,2163756,3365,0,,,3260100,52804641,164500,158000,158000,157000,163200,163300,163400,163500,163600,163700,163800,163900,164000,164100,500,2500,7300,900,12200,2400,43100,13600,68700,9100,162800,162700,162600,162500,162300,162200,162100,162000,161900,161800,600,2300,900,20400,4000,2500,1600,43000,600,900,174900,155600,1522900,621200,0,0,0,0,0,
300233.SZ,300233,20250506,93215000,162800,3300,53799,3375,0,,,3263400,52858440,164500,158000,158000,157000,163200,163300,163400,163500,163600,163700,163800,163900,164000,164100,4100,1700,7300,15900,12700,2400,42400,13600,68700,9100,162800,162600,162500,162300,162200,162100,162000,161900,161800,161700,3900,1200,20400,4000,2500,1600,43000,600,900,300,174800,155600,1559100,623000,0,0,0,0,0,
300233.SZ,300233,20250506,93218000,163200,5400,88055,3392,0,,,3268800,52946495,164500,158000,158000,157000,163200,163300,163400,163500,163600,163700,163800,163900,164000,164100,20900,2700,7300,20700,13800,2200,42400,14400,68800,9200,163000,162900,162800,162600,162500,162300,162200,162100,162000,161900,100,1300,13400,1200,20400,2700,2500,1600,43000,600,174500,155700,1607900,632600,0,0,0,0,0,
300233.SZ,300233,20250506,93221000,163000,19500,318136,3420,0,,,3288300,53264631,164500,158000,158000,157000,163200,163300,163400,163500,163600,163700,163800,163900,164000,164100,9100,4000,12300,23600,13200,7200,42400,19400,68800,9200,162900,162800,162600,162500,162300,162200,162100,162000,161900,161800,200,13400,1700,20400,2700,2500,1600,43000,600,900,174100,155700,1676200,619500,0,0,0,0,0,
300233.SZ,300233,20250506,93224000,163000,42400,691999,3467,0,,,3330700,53956630,164500,158000,158000,157000,163000,163100,163200,163300,163400,163500,163600,163700,163800,163900,300,300,10600,16000,9300,24500,13400,7700,42400,19900,162800,162600,162500,162300,162200,162100,162000,161900,161800,161700,17600,1700,20400,2100,2500,1600,42900,600,200,300,174000,155700,1694500,622600,0,0,0,0,0,
300233.SZ,300233,20250506,93227000,163800,137800,2253884,3581,0,,,3468500,56210514,164500,158000,158000,157000,163900,164000,164100,164200,164300,164400,164500,164600,164700,164800,20200,69800,9200,1300,10300,15500,34500,1900,17900,29600,163800,163700,163300,163200,163100,163000,162900,162800,162600,162500,100,2500,3300,21500,30000,27800,10000,33100,31700,20400,174800,157100,1594600,765900,0,0,0,0,0,
300233.SZ,300233,20250506,93230000,164000,110800,1813167,3708,0,,,3579300,58023681,164500,158000,158000,157000,163800,164000,164100,164200,164300,164400,164500,164600,164700,164800,2000,55700,9200,1800,10700,15500,35900,1900,17900,29600,163700,163600,163500,163400,163300,163200,163100,163000,162900,162800,300,17900,900,5500,1200,22100,100,29600,11900,33300,175000,157100,1578500,758800,0,0,0,0,0,
300233.SZ,300233,20250506,93233000,163700,26400,432370,3742,0,,,3605700,58456051,164500,158000,158000,157000,163700,164000,164100,164200,164300,164400,164500,164600,164700,164800,7200,54800,8700,1800,10700,15500,35900,1900,17900,29600,163600,163500,163400,163300,163200,163100,163000,162900,162800,162600,17900,900,5500,1900,19800,100,29500,12800,33300,31700,174900,157100,1583300,758300,0,0,0,0,0,
300233.SZ,300233,20250506,93236000,163800,26900,440513,3774,0,,,3632600,58896564,164500,158000,158000,157000,163800,163900,164000,164100,164200,164300,164400,164500,164600,164700,600,16900,56200,8700,2800,10700,15500,35900,1900,17900,163700,163600,163500,163400,163300,163200,163100,163000,162900,162800,1400,58900,900,5500,1900,19800,100,29500,12800,35300,174900,157300,1600400,786200,0,0,0,0,0,
300233.SZ,300233,20250506,93239000,163800,39400,645455,3812,0,,,3672000,59542019,164500,158000,158000,157000,163800,164000,164100,164200,164300,164400,164500,164600,164700,164800,300,57200,8800,2800,11200,15500,35900,1900,17900,30000,163700,163600,163500,163400,163300,163200,163000,162900,162800,162600,900,43300,900,5500,1900,19800,30000,12800,35300,31400,174700,157200,1679900,769200,0,0,0,0,0,
300233.SZ,300233,20250506,93242000,163700,22900,375026,3846,0,,,3694900,59917045,164500,158000,158000,157000,163800,163900,164000,164100,164200,164300,164400,164500,164600,164700,1800,5000,65700,8800,3300,10800,15500,36100,1900,17900,163700,163600,163500,163400,163300,163200,163000,162900,162800,162600,900,43300,900,5500,1900,1400,29300,11100,33600,31400,174600,157000,1706100,757500,0,0,0,0,0,
300233.SZ,300233,20250506,93245000,163800,63500,1039115,3986,0,,,3758400,60956160,164500,158000,158000,157000,163800,163900,164000,164100,164200,164300,164400,164500,164600,164700,17200,11300,73700,8800,3300,10800,15500,35200,1900,17900,163700,163600,163500,163400,163300,163200,163000,162900,162800,162600,15900,5300,900,5500,1900,1400,29300,11100,22900,31400,174400,156800,1740100,724000,0,0,0,0,0,
300233.SZ,300233,20250506,93248000,163800,82200,1346012,4039,0,,,3840600,62302172,164500,158000,158000,157000,163900,164000,164100,164200,164300,164400,164500,164600,164700,164800,10700,76200,8800,3700,10800,15500,41600,7500,17900,30000,163800,163700,163600,163400,163300,163200,163000,162900,162800,162600,13300,9800,600,4100,1900,1400,31300,11100,22900,31400,174400,156800,1754700,717400,0,0,0,0,0,
300233.SZ,300233,20250506,93251000,163800,42700,699504,4084,0,,,3883300,63001676,164500,158000,158000,157000,163900,164000,164100,164200,164300,164400,164500,164600,164700,164800,5800,78200,8200,3700,10800,15500,41600,7500,17900,30100,163800,163700,163600,163400,163300,163200,163000,162900,162800,162600,100,9800,600,4100,1900,1400,31300,11100,22900,31400,174200,156700,1808400,703700,0,0,0,0,0,
300233.SZ,300233,20250506,93254000,163400,23500,384593,4105,0,,,3906800,63386269,164500,158000,158000,157000,163600,163700,163800,163900,164000,164100,164200,164300,164400,164500,16000,9900,30200,13700,78300,8200,3700,11800,15500,41600,163400,163300,163200,163000,162900,162800,162600,162500,162300,162200,3000,1900,1400,31600,11100,22900,31400,20000,1000,2500,173800,156500,1885900,692400,0,0,0,0,0,
300233.SZ,300233,20250506,93257000,163700,69100,1131213,4131,0,,,3975900,64517482,164500,158000,158000,157000,163800,163900,164000,164100,164200,164300,164400,164500,164600,164700,16100,19500,81600,8200,3300,11800,15500,41800,7500,20100,163700,163600,163500,163400,163300,163200,163000,162900,162800,162600,3600,6900,13900,26400,1900,1400,30800,4600,7800,31400,173900,156800,1858100,718800,0,0,0,0,0,
300233.SZ,300233,20250506,93300000,163900,161000,2639860,4286,0,,,4136900,67157342,164500,158000,158000,157000,164300,164400,164500,164600,164700,164800,164900,165000,165100,165200,11800,15500,42600,7500,20100,29100,17700,141600,4100,4100,163900,163800,163700,163600,163500,163400,163300,163200,163000,162900,3400,68800,50500,46400,13900,26800,1900,1500,30800,2200,174700,158100,1733500,875500,0,0,0,0,0,
300233.SZ,300233,20250506,93303000,164000,49200,806696,4355,0,,,4186100,67964038,164500,158000,158000,157000,164000,164200,164300,164400,164500,164600,164700,164800,164900,165000,800,1400,18300,15500,42600,7500,20100,29100,17700,141600,163800,163700,163600,163500,163400,163300,163200,163000,162900,162800,55600,50500,47000,13900,26800,1900,1500,30800,2200,5600,174700,157900,1742200,857300,0,0,0,0,0,
300233.SZ,300233,20250506,93306000,163900,29900,490259,4384,0,,,4216000,68454297,164500,158000,158000,157000,164200,164300,164400,164500,164600,164700,164800,164900,165000,165100,16900,47800,15500,42600,7700,20300,29100,17700,141600,5600,164000,163900,163800,163700,163600,163500,163400,163300,163200,163000,2900,5500,24800,54000,47300,13900,11300,1900,1500,30800,174400,157700,1787800,821400,0,0,0,0,0,
300233.SZ,300233,20250506,93309000,164000,56300,923850,4446,0,,,4272300,69378147,164500,158000,158000,157000,164000,164200,164300,164400,164500,164600,164700,164800,164900,165000,100,8600,43200,15500,42600,7700,22300,29100,27700,141600,163900,163800,163700,163600,163500,163400,163300,163200,163000,162900,15900,30400,54000,47300,13900,11300,1200,1500,30800,2200,174300,157800,1803200,832100,0,0,0,0,0,
300233.SZ,300233,20250506,93312000,164000,64700,1062189,4559,0,,,4337000,70440336,164500,158000,158000,157000,164200,164300,164400,164500,164600,164700,164800,164900,165000,165100,100,32700,20500,43600,7700,22300,29100,27700,141600,5600,164000,163900,163800,163700,163600,163500,163400,163300,163200,163000,12000,33500,30400,54000,23200,800,11300,1200,1500,30800,174500,157800,1826800,824500,0,0,0,0,0,
300233.SZ,300233,20250506,93315000,164200,66700,1094346,4696,0,,,4403700,71534682,164500,158000,158000,157000,164200,164300,164400,164500,164600,164700,164800,164900,165000,165100,12600,38800,20500,43600,7700,22300,29100,27700,141600,5600,164000,163900,163800,163700,163600,163500,163400,163300,163200,163000,10100,16100,22200,51500,23200,800,11300,1200,1500,30800,174300,157600,1846500,784500,0,0,0,0,0,
300233.SZ,300233,20250506,93318000,164000,40800,669044,4767,0,,,4444500,72203726,164500,158000,158000,157000,164000,164100,164200,164300,164400,164500,164600,164700,164800,164900,4200,2000,19900,38800,20500,43600,7700,22300,29100,27700,163800,163700,163600,163500,163400,163300,163200,163000,162900,162800,21100,48000,23200,900,11300,1200,1500,30800,2200,5800,174300,157300,1884400,752800,0,0,0,0,0,
300233.SZ,300233,20250506,93321000,163800,113400,1856435,5034,0,,,4557900,74060161,164500,158000,158000,157000,163800,163900,164000,164100,164200,164300,164400,164500,164600,164700,37500,6600,19800,34000,39600,38800,20500,43900,7700,20300,163400,163300,163200,163000,162900,162800,162600,162500,162300,162200,9000,1200,1500,29700,2200,5800,31400,20000,1000,2500,173700,156400,2010800,654200,0,0,0,0,0,
300233.SZ,300233,20250506,93324000,163400,15900,260205,5049,0,,,4573800,74320366,164500,158000,158000,157000,163600,163700,163800,163900,164000,164100,164200,164300,164400,164500,1200,2800,38000,9600,28000,35900,46000,39000,21500,47900,163400,163300,163200,163000,162900,162800,162600,162500,162300,162200,10100,1200,1500,5700,2200,5700,31400,20000,1000,2500,173600,156200,2044100,631200,0,0,0,0,0,
300233.SZ,300233,20250506,93327000,163700,34800,569750,5124,0,,,4608600,74890116,164500,158000,158000,157000,163700,163800,163900,164000,164100,164200,164300,164400,164500,164600,11800,19300,9600,33200,36900,46000,40000,21500,50900,7800,163600,163500,163400,163300,163200,163000,162900,162800,162600,162500,400,4000,20100,1200,1500,5700,2200,5700,31400,20000,173600,156300,2045900,645200,0,0,0,0,0,
300233.SZ,300233,20250506,93330000,163600,23900,390927,5144,0,,,4632500,75281043,164500,158000,158000,157000,163700,163800,163900,164000,164100,164200,164300,164400,164500,164600,23300,20400,9600,35800,36900,45300,40000,21500,54600,7800,163600,163500,163400,163300,163200,163000,162900,162800,162600,162500,3000,1800,21800,1200,1500,5700,2200,5700,31400,20000,173500,156400,2073700,647300,0,0,0,0,0,
300233.SZ,300233,20250506,93333000,163600,16600,271652,5166,0,,,4649100,75552695,164500,158000,158000,157000,163600,163700,163800,163900,164000,164100,164200,164300,164400,164500,13000,21800,21500,23200,49000,36900,49400,40000,26500,54600,163500,163400,163300,163200,163000,162900,162800,162600,162500,162300,600,23700,1200,1500,5700,2200,5700,31400,20000,2600,173200,156300,2149000,646600,0,0,0,0,0,
300233.SZ,300233,20250506,93336000,163500,21900,358151,5203,0,,,4671000,75910846,164500,158000,158000,157000,163600,163700,163800,163900,164000,164100,164200,164300,164400,164500,23400,27300,26300,23300,49300,33700,50800,40000,27000,54600,163500,163400,163300,163200,163000,162900,162800,162600,162500,162300,800,22800,1200,1500,5700,2200,5700,31400,20000,2600,173100,156300,2180000,643400,0,0,0,0,0,
300233.SZ,300233,20250506,93339000,163400,61600,1005737,5269,0,,,4732600,76916583,164500,158000,158000,157000,163400,163500,163600,163700,163800,163900,164000,164100,164200,164300,2400,43600,38800,27300,26500,25100,49800,29700,50800,40000,163300,163200,162900,162800,162600,162500,162300,162200,162100,162000,100,200,2200,5900,31400,20000,2600,2500,1600,22600,172800,156000,2243700,611600,0,0,0,0,0,
300233.SZ,300233,20250506,93342000,163300,5500,89843,5276,0,,,4738100,77006426,164500,158000,158000,157000,163400,163500,163600,163700,163800,163900,164000,164100,164200,164300,17500,73600,48900,26800,26500,25100,52100,28800,113800,40000,163300,163200,163000,162900,162800,162600,162500,162300,162200,162100,3300,400,1800,2200,5900,31400,20000,2600,2500,1600,172200,156100,2408200,621800,0,0,0,0,0,
300233.SZ,300233,20250506,93345000,163000,20300,331531,5297,0,,,4758400,77337957,164500,158000,158000,157000,163300,163400,163500,163600,163700,163800,163900,164000,164100,164200,7300,28800,80300,51100,26800,26600,25100,51600,28800,113400,163000,162900,162800,162600,162500,162300,162200,162100,162000,161900,1600,2200,6900,31400,20000,2600,2500,1600,27600,600,172200,156000,2430700,618700,0,0,0,0,0,
300233.SZ,300233,20250506,93348000,163000,4900,79898,5312,0,,,4763300,77417855,164500,158000,158000,157000,163200,163300,163400,163500,163600,163700,163800,163900,164000,164100,11400,16800,34000,67800,47500,25500,26600,25100,54400,28800,163000,162900,162800,162600,162500,162300,162200,162100,162000,161900,5900,2200,6900,31400,20000,2600,2500,1600,27600,600,172200,156100,2418600,623200,0,0,0,0,0,
300233.SZ,300233,20250506,93351000,162800,13000,211874,5338,0,,,4776300,77629729,164500,158000,158000,157000,163000,163100,163200,163300,163400,163500,163600,163700,163800,163900,11300,9600,11800,19900,34300,59000,42800,25500,21800,25100,162800,162600,162500,162300,162200,162100,162000,161900,161800,161700,7300,31400,20000,2600,2500,1600,27600,600,600,300,172200,156000,2410100,617000,0,0,0,0,0,
300233.SZ,300233,20250506,93354000,162600,20800,338571,5389,0,,,4797100,77968300,164500,158000,158000,157000,162800,162900,163000,163100,163200,163300,163400,163500,163600,163700,3700,1800,70300,14000,11800,17800,34300,60500,41400,25500,162600,162500,162300,162200,162100,162000,161900,161800,161700,161600,28800,20000,2600,2500,1600,27600,600,600,300,2600,172000,155900,2481500,607100,0,0,0,0,0,
300233.SZ,300233,20250506,93357000,163300,251000,4097882,5512,0,,,5048100,82066182,164500,158000,158000,157000,163600,163700,163800,163900,164000,164100,164200,164300,164400,164500,41100,25500,20800,25400,50300,17100,115700,10700,26300,58200,163300,163200,163100,163000,162900,162800,162700,162600,162500,162300,9100,24400,7400,1100,2500,5600,1400,46400,20000,2600,172800,156600,2260600,679300,0,0,0,0,0,
300233.SZ,300233,20250506,93400000,163800,129100,2113814,5609,0,,,5177200,84179996,164500,158000,158000,157000,163900,164000,164100,164200,164300,164400,164500,164600,164700,164800,10000,45500,17100,114300,10700,26300,58700,8800,19700,29300,163800,163700,163600,163400,163300,163200,163100,163000,162900,162800,8900,19400,50000,700,21600,19600,7500,1400,700,5600,173200,157400,2166800,765200,0,0,0,0,0,
300233.SZ,300233,20250506,93403000,164100,72600,1190456,5692,0,,,5249800,85370452,164500,158000,158000,157000,164100,164200,164300,164400,164500,164600,164700,164800,164900,165000,8500,114300,10700,26300,59700,8800,19700,29300,66100,179800,164000,163900,163800,163700,163600,163400,163300,163200,163100,163000,28300,100,11300,19400,50000,700,22200,19600,7500,1400,173500,157700,2109700,790000,0,0,0,0,0,
300233.SZ,300233,20250506,93406000,164000,49100,805684,5747,0,,,5298900,86176136,164500,158000,158000,157000,164200,164300,164400,164500,164600,164700,164800,164900,165000,165100,101300,10700,26400,58400,8800,19700,29400,66100,179800,5600,164000,163900,163800,163700,163600,163400,163300,163200,163100,163000,40300,2100,11900,19400,17200,700,21700,19600,7500,800,173700,157600,2101700,783500,0,0,0,0,0,
300233.SZ,300233,20250506,93409000,164000,182300,2992458,5873,0,,,5481200,89168594,164500,158000,158000,157000,164000,164400,164500,164600,164700,164800,164900,165000,165100,165200,4100,23800,58900,8800,19700,29400,66400,180100,5600,4700,163900,163800,163700,163600,163400,163300,163200,163100,163000,162900,1900,11900,19400,17200,700,21500,19600,7500,800,200,174200,157200,2006000,742800,0,0,0,0,0,
300233.SZ,300233,20250506,93412000,164100,21000,344644,5904,0,,,5502200,89513238,164500,158000,158000,157000,164400,164500,164600,164700,164800,164900,165000,165100,165200,165300,22600,57300,9700,19700,29400,66400,180100,5600,4700,9200,164100,164000,163900,163800,163700,163600,163400,163300,163200,163100,15200,19200,16500,11900,19400,17200,600,21500,19600,5400,174200,157800,2000000,814200,0,0,0,0,0,
300233.SZ,300233,20250506,93415000,164100,51500,845639,5950,0,,,5553700,90358877,164500,158000,158000,157000,164400,164500,164600,164700,164800,164900,165000,165100,165200,165300,5200,60300,9700,20400,29400,66400,180100,5600,4700,9200,164100,164000,163900,163800,163700,163600,163400,163300,163200,163100,700,22400,17400,11900,19400,17200,600,21500,19600,5400,174300,157800,1990500,811300,0,0,0,0,0,
300233.SZ,300233,20250506,93418000,164100,82600,1358650,6039,0,,,5636300,91717527,164600,158000,158000,157000,164400,164500,164600,164700,164800,164900,165000,165100,165200,165300,1000,500,1100,20400,29400,66400,182100,5600,4700,9200,164200,164100,164000,163900,163800,163700,163600,163400,163300,163200,8000,7100,16100,17400,11900,19400,17200,600,21500,19600,174700,157800,1922100,819400,0,0,0,0,0,
300233.SZ,300233,20250506,93421000,164500,9000,147957,6073,0,,,5645300,91865484,164600,158000,158000,157000,164500,164600,164700,164800,164900,165000,165100,165200,165300,165500,1900,200,19400,31400,66400,183100,5600,4700,9200,17100,164400,164300,164200,164100,164000,163900,163800,163700,163600,163400,22800,100,14400,7100,16800,4300,11900,19400,17200,600,174700,157900,1924200,830500,0,0,0,0,0,
300233.SZ,300233,20250506,93424000,164500,8600,141453,6088,0,,,5653900,92006937,164600,158000,158000,157000,164600,164700,164800,164900,165000,165100,165200,165300,165500,165600,21200,18900,31400,66400,189100,5600,4700,9200,17100,7100,164500,164400,164300,164200,164100,164000,163900,163800,163700,163600,13600,36800,100,14400,2000,15900,2400,11900,19400,17200,174800,158100,1901500,854100,0,0,0,0,0,
300233.SZ,300233,20250506,93427000,164500,98300,1616269,6209,0,,,5752200,93623206,164600,158000,158000,157000,164500,164600,164700,164800,164900,165000,165100,165200,165300,165500,1900,13700,18900,31400,66400,190100,5600,4700,9200,17100,164100,164000,163900,163800,163700,163600,163400,163300,163200,163000,2000,15900,2400,11900,19400,17200,600,16700,19600,10800,174800,157600,1913900,793100,0,0,0,0,0,
300233.SZ,300233,20250506,93430000,164400,55300,909040,6248,0,,,5807500,94532246,164700,158000,158000,157000,164400,164500,164600,164700,164800,164900,165000,165100,165200,165300,100,30500,600,14000,32300,67500,188100,5600,4700,9200,164100,164000,163900,163800,163700,163600,163400,163300,163200,163000,500,21300,2400,11900,19400,17200,600,16700,19600,10800,174700,157700,1930000,798600,0,0,0,0,0,
